LOCATIONID,STREET,LAT,LON,POLICE_DISTRICT,DISTRICT
13846,BLUE LEDGE DR,42.27688106,-71.13865683,E5,West Roxbury
13847,CARNEY CT,42.37931367,-71.06011904,A15,Charlestown
13848,GREEN ST,42.3125596,-71.11190322,E13,Jamaica Plain
13849,HEREFORD ST,42.34935191,-71.08594303,D4,South End
13850,ALICIA RD,42.2818161,-71.06915185,C11,Dorchester
13851,ALVESTON ST,42.31097912,-71.11206244,E13,Jamaica Plain
13852,BEAVER ST,42.25474003,-71.13202685,E18,Hyde Park
13854,CUMMINS HWY,42.27946979,-71.11777755,E18,Hyde Park
13855,LAUREL ST,42.320563,-71.08477088,B2,Roxbury
13856,HADWIN WAY,42.280399,-71.118799,E18,Hyde Park
13857,EDNA RD,42.28068326,-71.05559166,C11,Dorchester
13858,ARBUTUS ST,42.28733586,-71.08744594,B3,Mattapan
13859,CUMMINS HWY,42.28110635,-71.12133926,E5,West Roxbury
13860,BEACH ST,42.35158865,-71.06279264,A1,Downtown
13861,MISHAWUM ST,42.38335087,-71.07244401,A15,Charlestown
13862,RESERVATION RD,42.25314673,-71.13171862,E18,Hyde Park
13863,DUNCAN TER,42.30211949,-71.05834051,C11,Dorchester
13864,SYCAMORE ST,42.28499323,-71.12449367,E5,West Roxbury
13865,CUMMINS HWY,42.26939215,-71.09684342,E18,Hyde Park
13867,GAINSBOROUGH ST,42.34063648,-71.08527768,D4,South End
13868,HARRISON AVE,42.33298275,-71.0779612,D4,South End
13869,ELM HILL AVE,42.31235468,-71.08515308,B2,Roxbury
13870,SEAVER ST,42.3070672,-71.08831185,B2,Roxbury
13871,CAMBRIDGE ST,42.35030546,-71.14674846,D14,Brighton
13872,BOWDOIN ST,42.30489287,-71.06878988,C11,Dorchester
13874,WALNUT AVE,42.31527777,-71.09361838,B2,Roxbury
13875,BLUE HILL AVE,42.28901582,-71.09001442,B3,Mattapan
13876,PERCIVAL ST,42.30684828,-71.06392365,C11,Dorchester
13878,LEXINGTON AVE,42.37729781,-71.03826646,A7,East Boston
13879,JOY ST,42.35817114,-71.06507993,A1,Downtown
13880,GOODRICH RD,42.3157559,-71.11490084,E13,Jamaica Plain
13882,DARTMOUTH PL,42.34501147,-71.07387169,D4,South End
13883,KEITH ST,42.28585563,-71.16973609,E5,West Roxbury
13884,CHESTNUT ST,42.35727682,-71.06869851,A1,Downtown
13886,LONGMEADOW ST,42.32207537,-71.06972764,B2,Roxbury
13887,PENHALLOW ST,42.29515105,-71.06316805,C11,Dorchester
13888,ROBIN ST,42.27696555,-71.14573819,E5,West Roxbury
13889,COMMONWEALTH AVE,42.35067422,-71.12643508,D14,Brighton
13890,FARRINGTON AVE,42.35421065,-71.13239445,D14,Brighton
13891,MARION ST,42.38053756,-71.03893784,A7,East Boston
13892,PERHAM ST,42.285846,-71.16770549,E5,West Roxbury
13893,MARCH AVE,42.28413183,-71.15452598,E5,West Roxbury
13894,BALDWIN ST,42.38378659,-71.0690315,A15,Charlestown
13895,LILLIAN ST,42.38335563,-71.00061876,A7,East Boston
13896,RIVER ST,42.25602841,-71.12190725,E18,Hyde Park
13897,BARRY ST,42.25418512,-71.12787099,C11,Dorchester
13898,BLUE HILL AVE,42.29646191,-71.08756399,B3,Mattapan
13899,BALFOUR ST,42.31417502,-71.07639975,B2,Roxbury
13900,SAN JUAN ST,42.34104893,-71.07421991,D4,South End
13901,BAKER CT,42.32475586,-71.06416733,C6,South Boston
13902,HYDE PARK AVE,42.23334151,-71.13368781,E18,Hyde Park
13903,FOSTER ST,42.34661509,-71.15821371,D14,Brighton
13904,MOZART ST,42.32238519,-71.10484583,E13,Jamaica Plain
13905,FIRST AVE,42.37614059,-71.05246107,A15,Charlestown
13906,MONTAGUE ST,42.2863232,-71.07002802,C11,Dorchester
13907,BEECH ST,42.28009907,-71.13980608,E5,West Roxbury
13908,FIFTH ST,42.3748962,-71.05569338,A15,Charlestown
13909,BEACON ST,42.34633691,-71.10569783,D4,South End
13910,RIVER ST,42.26663472,-71.09677697,B3,Mattapan
13911,MILTON AVE,42.25386213,-71.11487114,E18,Hyde Park
13912,DALKEITH ST,42.31505669,-71.07571472,B2,Roxbury
13913,HALL ST,42.30483895,-71.11462747,E13,Jamaica Plain
13914,BOARDMAN ST,42.387128,-71.008099,A7,East Boston
13915,CENTRE ST,42.28727343,-71.14731408,E5,West Roxbury
13916,MORTON ST,42.28482798,-71.09264392,B3,Mattapan
13917,KENNEBEC ST,42.27316021,-71.10615651,B3,Mattapan
13918,MALBERT RD,42.34966931,-71.15878178,D14,Brighton
13919,CIRCUIT ST,42.32389718,-71.08382224,B2,Roxbury
13920,HUMBOLDT AVE,42.31981205,-71.08598239,B2,Roxbury
13921,GLADESIDE AVE,42.27205437,-71.08715407,B3,Mattapan
13922,DARLING ST,42.33111906,-71.10605146,B2,Roxbury
13923,SUMNER ST,42.31619849,-71.06264212,C11,Dorchester
13924,SYDNEY ST,42.31655789,-71.05259815,C11,Dorchester
13925,HOLLANDER ST,42.31584477,-71.0887765,B2,Roxbury
13926,SAINT JAMES ST,42.32592608,-71.08355904,B2,Roxbury
13927,SCHIRMER RD,42.29025315,-71.15425628,E5,West Roxbury
13928,SEAPORT BLVD,42.35134374,-71.04476847,C6,South Boston
13929,BYRON ST,42.38480058,-71.02003107,A7,East Boston
13930,COMMONWEALTH AVE,42.34023452,-71.16380505,D14,Brighton
13932,WASHINGTON ST,42.28655104,-71.1280163,E5,West Roxbury
13933,CALUMET ST,42.32970692,-71.10259204,B2,Roxbury
13934,BAKERSFIELD ST,42.31620551,-71.06122396,C11,Dorchester
13936,CENTRE ST,42.29606584,-71.13385755,E5,West Roxbury
13937,HOMES AVE,42.30252756,-71.07088862,C11,Dorchester
13938,WASHINGTON ST,42.26541314,-71.15270131,E5,West Roxbury
13939,RUTHERFORD AVE,42.38341162,-71.07345072,A15,Charlestown
13940,ALFORD ST,42.38509224,-71.07367766,A15,Charlestown
13941,LITCHFIELD ST,42.36134725,-71.14007236,D14,Brighton
13942,VERMONT ST,42.2848323,-71.16922034,E5,West Roxbury
13943,DITSON ST,42.30153379,-71.06416629,C11,Dorchester
13944,TOLEDO TER,42.30126269,-71.06220992,C11,Dorchester
13945,BEECH ST,42.28266003,-71.14387576,E5,West Roxbury
13946,FERNBORO ST,42.31066411,-71.07775375,B2,Roxbury
13947,BEDFORD ST,42.35359116,-71.06027484,A1,Downtown
13948,WEBSTER ST,42.25815916,-71.12111278,E18,Hyde Park
13949,SOUTH ST,42.30747701,-71.11544172,E13,Jamaica Plain
13950,HIGH ST,42.37623941,-71.06268618,A15,Charlestown
13951,FRENCH TER,42.33088004,-71.0970548,B2,Roxbury
13952,UTICA ST,42.35007177,-71.05830552,A1,Downtown
13953,IRVING ST,42.35932472,-71.06635866,A1,Downtown
13954,CHURCH ST,42.30852583,-71.06327232,C11,Dorchester
13955,EMERSON ST,42.33447796,-71.03631533,C6,South Boston
13956,MORTON ST,42.28989271,-71.09498446,B3,Mattapan
13957,MIAMI AVE,42.27488658,-71.16413748,E5,West Roxbury
13958,BELDEN SQ,42.31775075,-71.06497408,B2,Roxbury
13959,DUDLEY ST,42.32906555,-71.08638294,B2,Roxbury
13960,WENDELL PL,42.32906152,-71.05375629,C6,South Boston
13961,NORFOLK AVE,42.32524607,-71.06938944,B2,Roxbury
13962,DIX ST,42.29503651,-71.06167942,C11,Dorchester
13963,DUDLEY ST,42.32939634,-71.08879667,D4,South End
13964,WALK HILL ST,42.28719401,-71.10603989,E18,Hyde Park
13965,E COTTAGE ST,42.3215487,-71.06965433,B2,Roxbury
13966,I ST,42.33448916,-71.03994472,C6,South Boston
13967,PLAINFIELD ST,42.30387573,-71.10662025,E13,Jamaica Plain
13968,BROOKLINE AVE,42.34680574,-71.09893987,D4,South End
13969,BIRD ST,42.31323118,-71.07179278,B2,Roxbury
13970,NORFOLK ST,42.27738642,-71.09169299,B3,Mattapan
13971,SPRING ST,42.27820867,-71.16030323,E5,West Roxbury
13972,CHANDLER ST,42.34674843,-71.07182214,D4,South End
13973,HUBBARD ST,42.31641096,-71.10623241,E13,Jamaica Plain
13974,DAY ST,42.32359707,-71.10937145,E13,Jamaica Plain
13976,BADGER RD,42.24159827,-71.1252447,E18,Hyde Park
13977,ROCKNE AVE,42.28189223,-71.05298545,C11,Dorchester
13978,BROOK AVE,42.32049227,-71.07406144,B2,Roxbury
13979,HOWES ST,42.31812273,-71.05897079,C11,Dorchester
13981,MYSTIC AVE,42.38592657,-71.07640698,A15,Charlestown
13982,MINOT ST,42.28388596,-71.05396319,C11,Dorchester
13983,NEW WASHINGTON ST,42.301898,-71.114466,E13,Jamaica Plain
13984,HOLTON ST,42.36093698,-71.1397351,D14,Brighton
13985,BORDER ST,42.37041037,-71.04324145,A7,East Boston
13986,FRUIT ST,42.36217961,-71.06864242,A1,Downtown
13987,SPRING ST,42.2767149,-71.16560096,E5,West Roxbury
13988,LAWN ST,42.32757423,-71.10738823,B2,Roxbury
13989,CODMAN PARK,42.31975528,-71.09333322,B2,Roxbury
13990,MACKIN ST,42.3617195,-71.14451162,D14,Brighton
13991,MAPLE ST,42.25366977,-71.12223389,E18,Hyde Park
13993,HYDE PARK AVE,42.26401376,-71.1213867,E18,Hyde Park
13994,ROXANA ST,42.25167017,-71.13126043,E18,Hyde Park
13995,MEDFORD ST,42.38159685,-71.06350979,A15,Charlestown
13996,TRULL ST,42.31167571,-71.06721107,C11,Dorchester
13997,MAPLE PL,42.31170375,-71.11275605,E13,Jamaica Plain
13998,ASPEN ST,42.32369753,-71.08016318,B2,Roxbury
13999,E FIRST ST,42.33824777,-71.02965617,C6,South Boston
14000,NEPONSET AVE,42.29734057,-71.05641305,C11,Dorchester
14001,ENDICOTT ST,42.36608506,-71.05767843,A1,Downtown
14002,RIVER ST,42.267716,-71.093708,B3,Mattapan
14003,MURDOCK ST,42.35456432,-71.14548043,D14,Brighton
14004,ALLSTON ST,42.34758295,-71.13821976,D14,Brighton
14005,HILLSIDE ST,42.3317945,-71.10818875,B2,Roxbury
14006,BERKELEY ST,42.3452743,-71.0698355,D4,South End
14007,DORCHESTER ST,42.33159085,-71.05312538,C6,South Boston
14008,RESERVATION RD,42.25384688,-71.13246887,E18,Hyde Park
14009,MONUMENT SQ,42.37666133,-71.05972213,A15,Charlestown
14010,HAMILTON ST,42.30547163,-71.06635753,C11,Dorchester
14011,SEDGWICK ST,42.30857295,-71.11422565,E13,Jamaica Plain
14012,COLUMBUS AVE,42.337504,-71.085882,D4,South End
14013,EMERALD CT,42.345231,-71.06687918,D4,South End
14014,ALABAMA ST,42.27218844,-71.10600966,B3,Mattapan
14015,WYMAN ST,42.3194295,-71.10428577,E13,Jamaica Plain
14016,EVERETT CT,42.36552932,-71.02972674,A7,East Boston
14017,STRONG PL,42.36087512,-71.06825095,A1,Downtown
14018,CHESTNUT AVE,42.31206061,-71.1107114,E13,Jamaica Plain
14020,BOYLSTON ST,42.3523119,-71.0637051,A7,East Boston
14021,MITCHELL ST,42.33211189,-71.05311494,C6,South Boston
14022,CAWFIELD ST,42.31942403,-71.06379939,B2,Roxbury
14023,E EIGHTH ST,42.33149281,-71.03429831,C6,South Boston
14024,CHANNEL CENTER ST,42.34651701,-71.05076622,C6,South Boston
14026,GORDON PL,42.30171381,-71.05863101,C11,Dorchester
14028,NAHANT AVE,42.28813557,-71.05125038,C11,Dorchester
14029,CHESTNUT AVE,42.31218026,-71.11058795,E13,Jamaica Plain
14030,COLONIAL AVE,42.29013061,-71.07809585,B3,Mattapan
14031,BRENTWOOD ST,42.36070638,-71.13540561,D14,Brighton
14032,CUSHING AVE,42.31606803,-71.06435494,C11,Dorchester
14034,QUINCY ST,42.31424838,-71.07811402,B2,Roxbury
14035,CAWFIELD ST,42.32044984,-71.06367052,B2,Roxbury
14036,MILTON AVE,42.28134252,-71.07584884,B3,Mattapan
14037,METROPOLITAN AVE,42.25257033,-71.10963326,E18,Hyde Park
14038,COMMONWEALTH AVE,42.34922388,-71.09929974,D4,South End
14039,ASPINWALL RD,42.29114655,-71.0751514,B3,Mattapan
14040,MARION ST,42.38093675,-71.03926226,A7,East Boston
14041,LAGRANGE ST,42.27583172,-71.15021016,E5,West Roxbury
14042,NEPONSET AVE,42.28645921,-71.11514757,E18,Hyde Park
14043,FULTON ST,42.2510172,-71.12390887,E18,Hyde Park
14044,ALLSTON ST,42.34612792,-71.13909901,D14,Brighton
14045,PARIS ST,42.37339168,-71.03647779,A7,East Boston
14047,BROOK FARM RD,42.29316071,-71.16484078,E5,West Roxbury
14048,SPRING ST,42.27501641,-71.16820963,E5,West Roxbury
14049,VFW PKWY,42.27118057,-71.17231993,E5,West Roxbury
14050,CHELLMAN ST,42.29112633,-71.16516532,E5,West Roxbury
14051,EDSON ST,42.28771044,-71.07819182,B3,Mattapan
14052,HIGHFIELD TER,42.27726555,-71.12806233,E5,West Roxbury
14053,NORTHBOURNE RD,42.29115791,-71.11701609,E13,Jamaica Plain
14054,LAWRENCE AVE,42.31059167,-71.07448205,B2,Roxbury
14055,MORTON ST,42.27608818,-71.07445443,B3,Mattapan
14057,PENFIELD ST,42.285737,-71.13451861,E5,West Roxbury
14058,CAUSEWAY ST,42.36703925,-71.05828648,A1,Downtown
14059,LEICESTER ST,42.35291119,-71.1530769,D14,Brighton
14060,BOWDOIN ST,42.30393879,-71.0703051,C11,Dorchester
14062,STONEHOLM ST,42.34571258,-71.08851628,D4,South End
14063,RIVER ST,42.26352306,-71.10578562,E18,Hyde Park
14064,STATE,-1,-1,A1,Downtown
14065,HUNTINGTON AVE,42.331789,-71.113074,E13,Jamaica Plain
14066,LAMBERT,-1,-1,B2,Roxbury
14067,ALFORD ST,42.394213,-71.067413,A15,Charlestown
14068,BLUE HILL AVE,42.30043498,-71.08626217,B2,Roxbury
14069,RIVER ST,42.26149103,-71.11167703,E18,Hyde Park
14070,EUSTIS ST,42.32966508,-71.07945506,B2,Roxbury
14071,ESTEY ST,42.32822472,-71.10746727,B2,Roxbury
14073,BOSTONIA AVE,42.34820539,-71.16636752,D14,Brighton
14074,CLARKSON ST,42.30974763,-71.06543939,C11,Dorchester
14075,FREEPORT ST,42.30441894,-71.05571827,C11,Dorchester
14076,PONCE WAY,42.33518093,-71.09738935,B2,Roxbury
14078,BROOKLEY RD,42.30375833,-71.10729436,E13,Jamaica Plain
14079,JOHN ELIOT SQ,42.33010534,-71.09106854,B2,Roxbury
14080,WASHINGTON ST,42.266182,-71.151841,E5,West Roxbury
14081,DOWNER AVE,42.31115402,-71.05983754,C11,Dorchester
14082,BRAEBURN RD,42.26110891,-71.12699081,E18,Hyde Park
14083,PLEASANT ST,42.25534875,-71.11482366,E18,Hyde Park
14084,BOLTON ST,42.34035858,-71.05037288,C6,South Boston
14085,AUTUMN ST,42.27613404,-71.16110825,E5,West Roxbury
14086,PRESENTATION RD,42.35270284,-71.17259777,D14,Brighton
14087,DIXFIELD ST,42.33175158,-71.0468167,C6,South Boston
14088,A ST,42.34059518,-71.05703916,C6,South Boston
14089,CLARENDON ST,42.35362593,-71.07666262,D4,South End
14090,MACDONALD ST,42.26977132,-71.12902378,E18,Hyde Park
14091,HURLCROFT AVE,42.28210068,-71.06581108,C11,Dorchester
14092,E EIGHTH ST,42.33135899,-71.04196308,C6,South Boston
14093,PAULA RD,42.27508619,-71.07628111,B3,Mattapan
14094,WASHINGTON ST,42.27672499,-71.06935801,C11,Dorchester
14095,LINDSEY ST,42.29819191,-71.06627513,C11,Dorchester
14096,CORNWALL ST,42.31193277,-71.10381647,E13,Jamaica Plain
14097,RIVER ST,42.27245762,-71.06943858,C11,Dorchester
14098,ADAMS ST,42.28357722,-71.0556627,C11,Dorchester
14099,CUMMINS HWY,42.26917932,-71.09639734,B3,Mattapan
14100,WASHINGTON ST,42.29178441,-71.12244891,E5,West Roxbury
14101,COLEMAN ST,42.30692926,-71.06794582,C11,Dorchester
14102,THORNDIKE ST,42.33400346,-71.07969659,D4,South End
14103,BOWDOIN ST,42.30953534,-71.06390812,C11,Dorchester
14104,FANEUIL ST,42.35527836,-71.15120013,D14,Brighton
14105,BUSSEY ST,42.29649821,-71.12933409,E13,Jamaica Plain
14106,LEDGE HILL RD,42.27350516,-71.17019916,E5,West Roxbury
14107,MOUNTFORT ST,42.34784144,-71.1027693,D4,South End
14108,SAINT MARY'S ST,42.34563712,-71.10652058,D4,South End
14109,ARDENT ST,42.28569042,-71.14173545,E5,West Roxbury
14110,CENTRE ST,42.26103424,-71.16327326,E5,West Roxbury
14111,GERARD ST,42.32856686,-71.07260272,B2,Roxbury
14112,MEDWAY ST,42.27154551,-71.06489438,C11,Dorchester
14113,HERON ST,42.26995987,-71.14970869,E5,West Roxbury
14114,DOONE AVE,42.27792117,-71.08224714,B3,Mattapan
14116,CHESTNUT AVE,42.32018134,-71.1036426,E13,Jamaica Plain
14117,DERNE ST,42.35937853,-71.06416907,A1,Downtown
14118,ALDIE ST,42.35906362,-71.13564566,D14,Brighton
14119,CHESTNUT HILL AVE,42.34321744,-71.15347283,D14,Brighton
14120,ROBERT ST,42.2879821,-71.13347032,E5,West Roxbury
14121,ELBA TER,42.30770468,-71.06573466,C11,Dorchester
14122,RIVER ST,42.255914,-71.12104379,E18,Hyde Park
14123,GARDEN COURT ST,42.36405412,-71.05344107,A1,Downtown
14124,E SEVENTH ST,42.33234335,-71.03290552,C6,South Boston
14125,BEECHCROFT ST,42.34890907,-71.16127242,D14,Brighton
14126,WARD CT,42.32965485,-71.05425597,C6,South Boston
14127,E ST,42.33648163,-71.0508508,C6,South Boston
14128,N HANOVER CT,42.36324604,-71.05536879,A1,Downtown
14130,E THIRD ST,42.33656483,-71.03130706,C6,South Boston
14131,BOWDOIN PARK,42.30618059,-71.06768365,C11,Dorchester
14132,KENRICK ST,42.34677889,-71.17062376,D14,Brighton
14133,UNION ST,42.37405919,-71.06510814,A15,Charlestown
14134,MAIN ST,42.37443546,-71.06360943,A15,Charlestown
14135,BOSTON FISH PIER,42.35034539,-71.03860022,C6,South Boston
14136,GLENVILLE AVE,42.35019678,-71.13347927,D14,Brighton
14137,REED ST,42.3332977,-71.07873816,D4,South End
14138,POPLAR ST,42.2868913,-71.12864806,E5,West Roxbury
14139,DORCHESTER AVE,42.30809457,-71.05831443,C11,Dorchester
14140,DEAN WAY,42.33491122,-71.02616606,C6,South Boston
14141,MOULTRIE ST,42.29095776,-71.07168549,C11,Dorchester
14142,BEACON ST,42.34994966,-71.09287056,D4,South End
14143,SUMNER PL,42.36625191,-71.03426833,A7,East Boston
14144,BLUE HILL AVE,42.30391522,-71.08510251,B2,Roxbury
14145,BRADLEE ST,42.29786868,-71.07273063,C11,Dorchester
14146,TRUMAN PKWY,42.25237344,-71.11838883,E18,Hyde Park
14147,THORNTON ST,42.3259728,-71.08954428,B2,Roxbury
14148,SALEM ST,42.36596321,-71.05500556,A1,Downtown
14149,WOODWORTH ST,42.28762054,-71.04135495,C11,Dorchester
14150,BLUE HILL AVE,42.2878888,-71.0903842,B3,Mattapan
14151,HAVRE ST,42.37560275,-71.03512254,A7,East Boston
14152,WALDECK ST,42.29718814,-71.06686785,C11,Dorchester
14153,RAYMOND ST,42.36133112,-71.1324864,D14,Brighton
14154,HOLLIS PL,42.35168355,-71.13516146,D14,Brighton
14155,HIGH ST,42.37755188,-71.06524558,D4,South End
14156,LAGRANGE ST,42.27953491,-71.15619212,E5,West Roxbury
14157,WARREN ST,42.34988575,-71.14522971,B2,Roxbury
14158,SOUTHER RD,42.28615664,-71.05512453,C11,Dorchester
14159,KERSHAW RD,42.26489165,-71.15408792,E5,West Roxbury
14162,WOOD ST,42.37618068,-71.06423562,A1,Downtown
14163,TOWNSEND ST,42.31788176,-71.08911975,A1,Downtown
14164,TRANSPORTATION WAY,42.37160002,-71.02823352,A7,East Boston
14165,TELFORD ST,42.3608248,-71.13814872,D14,Brighton
14166,K ST,42.33329364,-71.0373591,C6,South Boston
14167,CARY PL,42.37863741,-71.06632622,A15,Charlestown
14168,DORCHESTER AVE,42.31772991,-71.05672543,C11,Dorchester
14169,DELANO ST,42.30368221,-71.06932102,C11,Dorchester
14170,VFW PKWY,42.27716824,-71.1719647,E5,West Roxbury
14171,FAIRLAND ST,42.32486826,-71.07867315,B2,Roxbury
14172,O'LEARY WAY,42.30054363,-71.10902698,E13,Jamaica Plain
14174,NEWFIELD ST,42.28914518,-71.16546085,E5,West Roxbury
14176,WASHINGTON ST,42.29628785,-71.0722251,B3,Mattapan
14177,MAGNOLIA ST,42.31768237,-71.07027631,B2,Roxbury
14178,RUGGLES ST,42.33664604,-71.09285448,B2,Roxbury
14179,SARATOGA ST,42.38094733,-71.02473226,A7,East Boston
14180,DUNLAP ST,42.29242655,-71.07474479,B3,Mattapan
14182,WALWORTH ST,42.28561741,-71.13759753,E5,West Roxbury
14183,PROSPECT AVE,42.28478258,-71.12280846,E5,West Roxbury
14184,DIGHTON ST,42.34781894,-71.1552165,D14,Brighton
14185,PARTRIDGE ST,42.27409506,-71.14639825,E5,West Roxbury
14186,ARLINGTON ST,42.35141344,-71.07044094,D4,South End
14187,ELMORE ST,42.31952352,-71.09056323,B2,Roxbury
14188,DOWNER AVE,42.31260823,-71.06214862,C11,Dorchester
14189,POND ST,42.31356797,-71.12004542,E13,Jamaica Plain
14190,ALLSTON ST,42.34625596,-71.13901863,D14,Brighton
14191,DEER ST,42.31106941,-71.05848025,C11,Dorchester
14192,SPENCER ST,42.29114655,-71.0751514,B3,Mattapan
14193,HUNTINGTON AVE,42.337002,-71.09714001,B2,Roxbury
14194,MAPLE ST,42.30846798,-71.08602454,B2,Roxbury
14195,FIDELIS WAY,42.3456863,-71.14350749,D14,Brighton
14196,TORREY ST,42.28704606,-71.07466727,B3,Mattapan
14197,MEDFORD ST,42.37982544,-71.05931236,A15,Charlestown
14198,BELLFLOWER ST,42.32410835,-71.05683746,C6,South Boston
14199,LOUISBURG SQ,42.35842684,-71.06889958,A1,Downtown
14200,ORANGE ST,42.28096799,-71.13940996,E5,West Roxbury
14201,HOWARD ST,42.3277897,-71.0741887,B2,Roxbury
14202,MESSINGER ST,42.27512534,-71.10247479,B3,Mattapan
14203,ROWE ST,42.28171156,-71.12057248,E5,West Roxbury
14204,ALLANDALE RD,42.29923728,-71.13806256,E13,Jamaica Plain
14206,CONGRESS ST,42.35719632,-71.05635094,A1,Downtown
14207,HOUGHTON ST,42.29443414,-71.05083647,C11,Dorchester
14208,MINOT ST,42.28528803,-71.04858394,C11,Dorchester
14209,E EIGHTH ST,42.33136637,-71.04140619,C6,South Boston
14210,ENFIELD ST,42.31536624,-71.11041076,E13,Jamaica Plain
14211,RICHMOND ST,42.27362899,-71.06961086,C11,Dorchester
14212,RALWOOD RD,42.26689281,-71.1032313,E18,Hyde Park
14213,COWING ST,42.27211311,-71.14551538,E5,West Roxbury
14214,CHURCH CT,42.37522165,-71.06354611,A15,Charlestown
14215,LOYOLA CIR,42.27532655,-71.14822927,E5,West Roxbury
14216,HUNTINGTON AVE,42.336143,-71.099311,B2,Roxbury
14217,MECHANIC ST,42.36282022,-71.05510666,A1,Downtown
14218,D ST,42.33639672,-71.05368805,C6,South Boston
14219,WASHINGTON ST,42.2445394,-71.1226753,E18,Hyde Park
14221,HIGHFIELD RD,42.27669463,-71.12836846,E5,West Roxbury
14222,TREMONT ST,42.343599,-71.07231605,D4,South End
14223,COLUMBUS AVE,42.3423835,-71.079437,D4,South End
14224,BROOKSIDE AVE,42.31417005,-71.10266555,E13,Jamaica Plain
14225,BOYNTON ST,42.30611731,-71.1113995,E13,Jamaica Plain
14226,EVERETT ST,42.25739702,-71.12244855,E18,Hyde Park
14227,W FIFTH ST,42.34022356,-71.05665913,C6,South Boston
14228,HERBERTSON RD,42.29191542,-71.11616264,E13,Jamaica Plain
14229,DORCHESTER AVE,42.27221088,-71.06800025,C11,Dorchester
14230,LODGEHILL RD,42.26604479,-71.12758504,E18,Hyde Park
14231,COMMONWEALTH AVE,42.34895714,-71.09701108,D4,South End
14232,PARKER HILL AVE,42.33207772,-71.10957413,B2,Roxbury
14233,HALLECK ST,42.332772,-71.09509925,B2,Roxbury
14234,CHICKATAWBUT ST,42.2855997,-71.0507379,C11,Dorchester
14235,MERIDIAN ST,42.38073881,-71.03925583,A7,East Boston
14236,RIVER ST,42.35626034,-71.06994302,A1,Downtown
14237,GREENFIELD RD,42.26759648,-71.10215037,E18,Hyde Park
14238,CIRCUIT ST,42.32441156,-71.08706675,B2,Roxbury
14239,PINEHURST ST,42.28518899,-71.13428468,E5,West Roxbury
14240,ROANOKE AVE,42.31015452,-71.11141405,E13,Jamaica Plain
14242,INDIA ST,42.35925284,-71.05402233,A1,Downtown
14244,ELDORA ST,42.33149516,-71.10852218,B2,Roxbury
14245,FOSSDALE RD,42.28547017,-71.05965502,C11,Dorchester
14246,BROADWAY ST,42.34985997,-71.06716965,A1,Downtown
14247,ARCADIA ST,42.3016645,-71.06192164,C11,Dorchester
14248,BEACON ST,42.34677042,-71.1053549,D4,South End
14249,BRADDOCK PARK,42.3440187,-71.07828086,D4,South End
14250,HOOKER ST,42.35806011,-71.12939445,D14,Brighton
14251,BUSSEY ST,42.29644815,-71.12867034,E5,West Roxbury
14252,BROOKLEY RD,42.30356029,-71.10695884,E13,Jamaica Plain
14253,BUSINESS TER,42.25289498,-71.12741457,E18,Hyde Park
14254,ABBY RD,42.36140263,-71.14167559,D14,Brighton
14255,PLANET ST,42.27707649,-71.12404127,E18,Hyde Park
14256,CONSTITUTION RD,42.27224243,-71.08915376,B3,Mattapan
14257,ADAMS ST,42.30843117,-71.0639999,C11,Dorchester
14259,SAINT CHARLES ST,42.34705577,-71.07197305,D4,South End
14260,FOREST HILLS ST,42.30253596,-71.10460649,E13,Jamaica Plain
14261,DAY ST,42.32282662,-71.10975794,E13,Jamaica Plain
14263,N ANDERSON ST,42.36217338,-71.0678955,A1,Downtown
14265,PRENTISS ST,42.33329452,-71.09278048,B2,Roxbury
14266,PEQUOT ST,42.33255094,-71.10631164,B2,Roxbury
14268,BOYLSTON ST,42.35212582,-71.06996712,A1,Downtown
14269,CUFFLIN ST,42.35157666,-71.17377805,D14,Brighton
14270,MIDDLESEX ST,42.3801748,-71.07022898,A15,Charlestown
14271,FRANKLIN HILL AVE,42.29421629,-71.08884654,B3,Mattapan
14272,GENEVA AVE,42.30190838,-71.06890633,C11,Dorchester
14273,RITCHIE ST,42.32244587,-71.09811329,B2,Roxbury
14274,HANCOCK ST,42.31465584,-71.06581008,B2,Roxbury
14275,MAPLE ST,42.30695449,-71.08721898,B2,Roxbury
14276,CHARLES ST,42.30029456,-71.0628407,D14,Brighton
14277,BLUE HILL AVE,42.30751728,-71.08397469,B2,Roxbury
14278,DACIA ST,42.3142248,-71.07762185,B2,Roxbury
14279,LISZT ST,42.2776112,-71.14078489,E5,West Roxbury
14280,E ST,42.33744112,-71.04972349,C6,South Boston
14281,W BROADWAY,42.34128751,-71.05467933,E5,West Roxbury
14282,BRANCHFIELD ST,42.27232008,-71.06299264,C11,Dorchester
14283,DEARBORN ST,42.32948547,-71.0789179,B2,Roxbury
14284,STARBIRD AVE,42.28456571,-71.11498671,E18,Hyde Park
14285,ARLINGTON ST,42.3551635,-71.07231871,D4,South End
14286,SAINT THOMAS MORE RD,42.33822177,-71.16458958,D14,Brighton
14287,ELIOT PL,42.31247506,-71.11792982,E13,Jamaica Plain
14288,S CEDAR PL,42.34958245,-71.06785008,A1,Downtown
14289,ARBORWAY,42.31316966,-71.12237424,E13,Jamaica Plain
14290,CARLOS ST,42.28736835,-71.08530395,B3,Mattapan
14291,CONGRESS ST,42.34765415,-71.03911246,C6,South Boston
14292,SHAWMUT AVE,42.33048449,-71.08529627,B2,Roxbury
