LOCATIONID,STREET,LAT,LON,POLICE_DISTRICT,DISTRICT
15529,MAGNOLIA ST,42.31,-71.07,C11,Dorchester
15530,RICHFIELD ST,42.31,-71.07,D14,Brighton
15531,LYNNVILLE TER,42.3,-71.08,C11,Dorchester
15532,CUMMINS HWY,42.28,-71.11,E18,Hyde Park
15533,WASHINGTON ST,42.36,-71.06,B3,Mattapan
15534,SAWYER AVE,42.31,-71.06,C11,Dorchester
15535,ALTHEA ST,42.29,-71.06,C11,Dorchester
15536,BRAGDON ST,42.32,-71.1,C11,Dorchester
15537,DAMON PL,42.25,-71.13,E18,Hyde Park
15538,WELD ST,,,E5,West Roxbury
15539,WOODWARD ST,42.33,-71.06,C6,South Boston
15540,DOWNEY CT,42.32,-71.07,B2,Roxbury
15541,MONASTERY PATH,,,D14,Brighton
15542,TRAIN ST,42.29,-71.05,C11,Dorchester
15543,MOUNT VERNON ST,42.36,-71.06,A1,Downtown?
15544,MELNEA CASS BLVD,42.33,-71.08,B2,Roxbury
15545,DENVIR ST,42.29,-71.06,C11,Dorchester
15546,DARTMOUTH ST,42.34,-71.07,D4,South End
15547,SAINT BOTOLPH ST,42.34,-71.08,D4,South End
15548,IMBARO RD,42.24,-71.14,E18,Hyde Park
15549,ASTORIA ST,42.28,-71.09,B3,Mattapan
15550,WESTMOOR CIR,42.26,-71.15,E5,West Roxbury
15551,CUMMINS HWY,42.27,-71.1,B3,Mattapan
15552,RIVER ST,42.27,-71.09,B2,Roxbury
15553,SAINT JAMES PL,42.33,-71.09,B2,Roxbury
15554,BERKELEY ST,42.35,-71.07,D4,South End
15555,WACHUSETT ST,42.29,-71.12,E13,Jamaica Plain
15556,SAINT ANDREW RD,42.38,-71,A7,East Boston
15557,APPIAN WAY,42.36,-71.13,D14,Brighton
15558,MALLON RD,42.3,-71.07,C11,Dorchester
15559,CORNELL ST,42.28,-71.14,E5,West Roxbury
15560,HOLTON ST,42.36,-71.14,D14,Brighton
15561,BLUE HILL AVE,42.27,-71.09,B3,Mattapan
15562,FRANCESCA ST,42.29,-71.17,E5,West Roxbury
15563,MOUNTFORT ST,42.35,-71.11,D4,South End
15564,FIRST AVE,42.37,-71.05,A15,Charlestown
15565,ELDON ST,42.3,-71.08,C11,Dorchester
15566,NEPONSET VALLEY PKWY,42.24,-71.13,E18,Hyde Park
15567,SPEEDWAY AVE,42.36,-71.13,D14,Brighton
15568,JAMAICA ST,42.31,-71.12,E13,Jamaica Plain
15569,CONGRESS ST,42.36,-71.06,A1,Downtown?
15570,COPELAND PL,42.32,-71.08,B2,Roxbury
15571,FOTTLER RD,42.28,-71.1,B3,Mattapan
15572,AMES ST,42.29,-71.08,B3,Mattapan
15573,COLUMBUS AVE,42.35,-71.08,D4,South End
15574,TOWN OF REVERE,,,,
15575,COLBERG AVE,42.29,-71.14,E5,West Roxbury
15576,E SIXTH ST,42.33,-71.03,C6,South Boston
15577,CROSSLAND PL,42.35,-71.15,D14,Brighton
15578,WASHINGTON ST,42.34,-71.08,D4,South End
15579,PERKINS ST,42.38,-71.08,A15,Charlestown
15580,COWING ST,42.27,-71.15,E5,West Roxbury
15581,CORINNE RD,42.36,-71.16,D14,Brighton
15582,KNEELAND ST,42.35,-71.06,A1,Downtown?
15583,PURCHASE ST,42.36,-71.05,A1,Downtown?
15584,WASHINGTON ST,42.31,-71.08,C11,Dorchester
15585,BREED ST,42.39,-71.01,A7,East Boston
15586,ALBANY ST,42.34,-71.07,D4,South End
15587,FAIRLAND ST,42.33,-71.08,B3,Mattapan
15588,KITTREDGE ST,42.28,-71.13,E5,West Roxbury
15589,E FIRST ST,42.34,-71.04,C6,South Boston
15590,ARBORWAY TER,,,E13,Jamaica Plain
15591,ALBANY ST,42.34,-71.07,D4,South End
15592,WALLINGFORD RD,42.34,-71.15,D14,Brighton
15593,CASTLEGATE RD,42.31,-71.08,B2,Roxbury
15594,ADAMS ST,42.3,-71.06,C11,Dorchester
15595,COMMONWEALTH AVE,42.34,-71.17,D14,Brighton
15596,BUSSEY ST,42.3,-71.13,E5,West Roxbury
15597,BELGRADE AVE,42.29,-71.15,E5,West Roxbury
15598,,42.26,-71.16,E5,West Roxbury
15599,BEDFORD ST,42.35,-71.06,A1,Downtown?
15600,DACIA,,,B2,Roxbury
15601,,42.3,-71.06,C11,Dorchester
15602,ADAMS ST,42.29,-71.05,C11,Dorchester
15603,FREEPORT ST,42.29,-71.05,C11,Dorchester
15604,PELTON ST,,,E5,West Roxbury
15605,MARKET ST,42.35,-71.15,D14,Brighton
15606,SMITH ST,42.33,-71.1,B2,Roxbury
15607,ROCKLAND ST,,,E5,West Roxbury
15608,REDWOOD ST,42.29,-71.06,C11,Dorchester
15609,EVANS ST,42.28,-71.08,B3,Mattapan
15610,HARVARD AVE,42.26,-71.12,E18,Hyde Park
15611,CUSHING AVE,42.31,-71.06,C11,Dorchester
15612,MORTON,,,,
15613,ACADEMY HILL RD,42.35,-71.15,D14,Brighton
15614,BUNKER HILL ST,42.38,-71.07,A15,Charlestown
15615,MYRTLE ST,42.36,-71.07,A1,Downtown?
15616,MYSTIC ST,42.34,-71.07,D4,South End
15617,RIVER ST,42.27,-71.07,B3,Mattapan
15618,CORONA ST,42.3,-71.07,C11,Dorchester
15619,TENEAN ST,42.29,-71.05,C11,Dorchester
15620,EVELYN ST,42.28,-71.09,B3,Mattapan
15621,MONTCALM AVE,42.35,-71.15,D14,Brighton
15622,GRANT PL,42.26,-71.12,E18,Hyde Park
15623,MILLET ST,42.29,-71.08,B3,Mattapan
15624,CONGRESS ST,42.36,-71.06,A1,Downtown?
15625,LEWIS MALL,42.37,-71.04,A7,East Boston
15626,MYRICK ST,42.36,-71.13,D14,Brighton
15627,BOYLSTON ST,42.35,-71.09,D4,South End
15628,MARYKNOLL ST,,,B3,Mattapan
15629,N TUN,,,,
15630,MILTON ST,42.28,-71.05,C11,Dorchester
15631,,42.27,-71.1,,
15632,ADAMS TERRACE WAY,,,C11,Dorchester
15633,FALKLAND ST,,,D14,Brighton
15634,CIRCUIT SQ,42.32,-71.09,B2,Roxbury
15635,COLEUS PARK,42.31,-71.08,B2,Roxbury
15636,CHESTNUT HILL AVE,42.34,-71.15,D14,Brighton
15637,SPRUCE ST,42.36,-71.07,A1,Downtown?
15638,BOSTON MEDICAL CENTER PLZ,,,A1,Downtown?
15639,CENTRE ST,42.32,-71.1,B2,Roxbury
15640,BLUE HILL AVE,42.32,-71.08,B2,Roxbury
15641,ALBANY ST,42.35,-71.06,A1,Downtown?
15642,ESMOND,-1,-1,,
15643,CHESTNUT AVE,42.32,-71.11,E13,Jamaica Plain
15644,GILMAN ST,42.28,-71.11,E18,Hyde Park
15645,PLEASANTDALE RD,42.26,-71.16,E5,West Roxbury
15646,HARVARD STADIUM,-1,-1,,
15647,LAKE ST,42.34,-71.17,D14,Brighton
15648,AYLES RD,42.26,-71.11,E18,Hyde Park
15649,LITCHFIELD ST,42.36,-71.14,D14,Brighton
15650,BUTTONWOOD ST,42.32,-71.06,C6,South Boston
15651,COMMONWEALTH AVE,42.34,-71.16,D14,Brighton
15652,AMERICAN LEGION HWY,42.28,-71.12,E18,Hyde Park
15653,E 8 ST,,,C6,South Boston
15654,TEMPLE PL,42.36,-71.06,A1,Downtown?
15655,HUTCHINSON ST,42.28,-71.06,C11,Dorchester
15656,PUBLIC ALLEY NO. 420,42.35,-71.08,,
15657,ADAMS ST,42.3,-71.06,C11,Dorchester
15658,S MARKET ST,,,D14,Brighton
15659,PARK ST,42.28,-71.15,B3,Mattapan
15660,CENTRE ST,42.29,-71.15,E5,West Roxbury
15661,HEAD PL,42.35,-71.06,A1,Downtown?
15662,PELTON ST,42.28,-71.15,E5,West Roxbury
15663,AMERICAN LEGION HWY,42.28,-71.12,E18,Hyde Park
15664,PROVINCE CT,,,A1,Downtown?
15665,CHESTNUT PL,42.35,-71.15,D14,Brighton
15666,RIVER ST,42.26,-71.13,E18,Hyde Park
15667,S WAVERLY ST,,,D14,Brighton
15668,POND ST,42.31,-71.13,E13,Jamaica Plain
15669,JULIETTE ST,42.31,-71.06,C11,Dorchester
15670,LAGRANGE ST,42.29,-71.16,E5,West Roxbury
15671,CENTRE AVE,42.29,-71.06,C11,Dorchester
15672,,42.34,-71.09,D4,South End
15673,E FOURTH ST,42.33,-71.05,C6,South Boston
15674,GLENHAM ST,42.29,-71.17,E5,West Roxbury
15675,BEECHER ST,42.32,-71.11,E13,Jamaica Plain
15676,THIRD AVE,42.38,-71.05,A15,Charlestown
15677,RICHARD TER,42.29,-71.08,B3,Mattapan
15678,FAIRMOUNT AVE,42.25,-71.12,E18,Hyde Park
15679,GEN,,,C6,South Boston
15680,MATHER ST,42.29,-71.06,C11,Dorchester
15681,SOUTH ST,42.29,-71.13,E5,West Roxbury
15682,DWINELL ST,42.29,-71.16,E5,West Roxbury
15683,FRANKFORT ST,42.38,-71.03,A7,East Boston
15684,PETERBOROUGH ST,42.34,-71.1,A1,Downtown?
15685,FLORENCE ST,42.28,-71.13,E5,West Roxbury
15686,HORACE ST,42.38,-71.02,A7,East Boston
15687,WALNUT AVE,42.31,-71.09,B2,Roxbury
15688,,42.35,-71.11,D4,South End
15689,DANIA ST,42.27,-71.09,B3,Mattapan
15690,MINOT ST,42.28,-71.05,C11,Dorchester
15691,FENWAY,42.34,-71.09,D4,South End
15692,BAKER ST,42.28,-71.17,E5,West Roxbury
15693,WALTER ST,42.29,-71.13,E5,West Roxbury
15694,BELNEL RD,42.26,-71.1,E18,Hyde Park
15695,LILLY ST,42.33,-71.05,C6,South Boston
15696,OAKMAN ST,42.29,-71.04,C11,Dorchester
15697,FARRAGUT RD,42.33,-71.03,C6,South Boston
15698,,42.27,-71.11,,
15699,FAIRLAND ST,42.33,-71.08,B2,Roxbury
15700,KERR WAY,42.33,-71.09,B2,Roxbury
15701,WALTER ST,42.29,-71.13,E5,West Roxbury
15702,HIGHLAND ST,42.25,-71.12,E18,Hyde Park
15703,BUNKER HILL ST,42.38,-71.06,A15,Charlestown
15704,BAY STATE RD,42.35,-71.11,D4,South End
15705,SHAWMUT AVE,42.34,-71.07,D4,South End
15706,BOWDOIN PK,,,C11,Dorchester
15707,TRAIN ST,42.29,-71.05,C11,Dorchester
15708,FANEUIL ST,42.35,-71.16,D14,Brighton
15709,DAWSON ST,42.29,-71.06,C11,Dorchester
15710,AVENUE LOUIS PASTEUR,42.34,-71.1,B2,Roxbury
15711,,42.33,-71.09,B2,Roxbury
15712,WINTER PL,42.36,-71.06,A1,Downtown?
15713,RUTHERFORD AVE,42.39,-71.07,A15,Charlestown
15714,BRIER RD,42.28,-71.15,E5,West Roxbury
15715,BELFORT ST,42.31,-71.05,C11,Dorchester
15716,NORTHAMPTON ST,42.34,-71.08,D4,South End
15717,MELNEA CASS BLVD,,,D4,South End
15718,POND ST,42.31,-71.12,E13,Jamaica Plain
15719,DEVON ST,42.31,-71.08,C11,Dorchester
15720,DALIN PL,42.32,-71.08,B2,Roxbury
15721,BOSTON UNIVERSITY BRG,,,D4,South End
15722,COMMONWEALTH AVE,42.34,-71.15,D14,Brighton
15723,PARLEY AVE,42.31,-71.11,E13,Jamaica Plain
15724,ALASKA ST,42.32,-71.08,C6,South Boston
15725,TREMONT ST,42.36,-71.06,A1,Downtown?
15726,SARATOGA ST,42.39,-71.01,A7,East Boston
15727,BOSTON ST,42.32,-71.06,C6,South Boston
15728,CORBET ST,42.28,-71.08,B3,Mattapan
15729,KEITH ST,42.29,-71.17,E5,West Roxbury
15730,CRESTON PARK,,,B2,Roxbury
15731,EIGHTH ST,42.37,-71.05,A15,Charlestown
15732,E SECOND ST,42.34,-71.04,C6,South Boston
15733,BABCOCK ST,42.35,-71.12,D14,Brighton
15734,MARINE RD,42.33,-71.04,C6,South Boston
15735,GREENHEYS ST,42.31,-71.07,B2,Roxbury
15736,LAREDO,,,B2,Roxbury
15737,MOSSDALE RD,42.31,-71.13,E13,Jamaica Plain
15738,SOUTH ST,42.3,-71.12,E13,Jamaica Plain
15739,DRUCE CT,42.31,-71.06,C11,Dorchester
15740,CLARENDON ST,42.35,-71.08,D4,South End
15741,MASSACHUSETTS AVE,42.35,-71.09,D4,South End
15742,LINDEN AVE,42.26,-71.11,E18,Hyde Park
15743,BEECHMONT ST,42.27,-71.13,E18,Hyde Park
15744,SHAWMUT AVE,42.34,-71.08,D4,South End
15745,PETER PARLEY RD,42.31,-71.1,E13,Jamaica Plain
15746,WASHINGTON ST,42.3,-71.08,B3,Mattapan
15747,HUNNEWELL AVE,42.35,-71.17,D14,Brighton
15748,BIGELOW ST,42.35,-71.17,D14,Brighton
15749,TACOMA ST,,,E18,Hyde Park
15750,NORTH ST,42.36,-71.05,A1,Downtown?
15751,S WHITNEY ST,42.33,-71.1,B2,Roxbury
15752,MAPLE LEAF DR,42.25,-71.14,E18,Hyde Park
15753,WHEATLEY WAY,42.33,-71.08,B2,Roxbury
15754,SPRING LN,42.36,-71.06,A1,Downtown?
15755,HOWITT RD,42.28,-71.15,E5,West Roxbury
15756,BROOKSIDE AVE,42.31,-71.1,E13,Jamaica Plain
15757,FAIRFIELD ST,42.35,-71.08,D4,South End
15758,BACK ST,42.35,-71.08,D4,South End
15759,MOUNT VERNON ST,42.28,-71.16,E5,West Roxbury
15760,BEACON ST,42.34,-71.15,D14,Brighton
15761,ERICSSON ST,42.29,-71.04,C11,Dorchester
15762,BLUE LEDGE DR,,,E18,Hyde Park
15763,S FAIRVIEW ST,42.29,-71.13,E5,West Roxbury
15764,BOWEN ST,42.34,-71.05,C6,South Boston
15765,BIRCHCROFT RD,42.27,-71.11,E18,Hyde Park
15766,E EAGLE ST,42.38,-71.03,A7,East Boston
15767,WELD ST,42.29,-71.15,E5,West Roxbury
15768,VANDERBILT AVE,42.27,-71.11,E18,Hyde Park
15769,EAST ST,42.31,-71.06,A1,Downtown?
15770,NEILLIAN CRES,42.31,-71.13,E13,Jamaica Plain
15771,STOW RD,42.28,-71.08,B3,Mattapan
15772,VICTORIA HEIGHTS RD,42.27,-71.11,E18,Hyde Park
15773,SLAYTON WAY,42.32,-71.1,E13,Jamaica Plain
15774,CRESCENT AVE,42.32,-71.06,C11,Dorchester
15775,ELMIRA ST,42.35,-71.15,D14,Brighton
15776,FOSTER ST,42.35,-71.16,D14,Brighton
15777,BOWDOIN ST,42.31,-71.07,C11,Dorchester
15778,HAROLD ST,42.32,-71.09,B2,Roxbury
15779,EATONIA ST,42.36,-71.13,D14,Brighton
15780,ETHEL ST,42.28,-71.13,E5,West Roxbury
15781,HOPEDALE ST,42.36,-71.13,D14,Brighton
15782,AUSTIN ST,42.38,-71.06,A15,Charlestown
15783,TRUMAN HWY,,,E18,Hyde Park
15784,BLOOMFIELD ST,42.3,-71.07,C11,Dorchester
15785,WABENO ST,42.31,-71.09,B2,Roxbury
15786,DALKEITH ST,42.31,-71.08,B2,Roxbury
15787,HARVARD ST,42.29,-71.09,B3,Mattapan
15788,BARRY ST,42.31,-71.07,C11,Dorchester
15789,PLEASANTDALE RD,42.26,-71.16,E5,West Roxbury
15790,GORDON RD,,,D14,Brighton
15791,HANCOCK ST,42.31,-71.06,C11,Dorchester
15792,29 HARLOW ST,,,B2,Roxbury
15793,GENEVA AVE,42.3,-71.07,C11,Dorchester
15794,DE SOTO RD,42.26,-71.15,E5,West Roxbury
15795,CHESTNUT HILL AVE,42.35,-71.15,D14,Brighton
15796,RIVER ST,42.27,-71.1,E18,Hyde Park
15797,HARVARD ST,42.3,-71.08,B3,Mattapan
15798,CLEMENT AVE,42.28,-71.15,E5,West Roxbury
15799,GOVE ST,42.37,-71.03,A7,East Boston
15800,RICHFIELD ST,,,C11,Dorchester
15801,BAKER ST,42.28,-71.17,E5,West Roxbury
15802,BRANCH AVE,,,E5,West Roxbury
15803,LAKE SHORE RD,42.35,-71.16,D14,Brighton
15804,MARKET ST,42.36,-71.15,D14,Brighton
15805,NORFOLK ST,42.29,-71.08,B3,Mattapan
15806,,42.31,-71.12,,
15807,DENNISON ST,42.32,-71.09,B2,Roxbury
15808,WINDOM ST,42.36,-71.12,D14,Brighton
15809,ASHMONT ST,42.29,-71.05,C11,Dorchester
15810,EGAN WAY,42.35,-71.16,D14,Brighton
15811,CLEVELAND ST,42.33,-71.08,B2,Roxbury
15812,HARRIS AVE,42.31,-71.11,E13,Jamaica Plain
15813,CORNELL ST,42.28,-71.14,E5,West Roxbury
15814,FRONTENAC ST,42.28,-71.09,B3,Mattapan
15815,VERMONT ST,42.29,-71.17,E5,West Roxbury
15816,WAYLAND ST,42.31,-71.07,B2,Roxbury
15817,FARADAY ST,42.24,-71.12,E18,Hyde Park
15818,COURT,-1,-1,A1,Downtown?
15819,LEON ST,,,B2,Roxbury
15820,BABSON ST,42.27,-71.09,B3,Mattapan
15821,HYDE PARK AVE,42.23,-71.13,E18,Hyde Park
15822,LONG ISLAND RD,42.32,-70.96,C11,Dorchester
15823,E FOURTH ST,42.33,-71.03,C6,South Boston
15824,BAYARD ST,42.36,-71.13,D14,Brighton
15825,LENNOCO RD,42.3,-71.11,E13,Jamaica Plain
15826,BERKELEY ST,42.35,-71.07,D4,South End
15827,N HARVARD ST,42.36,-71.13,D14,Brighton
15828,RUNDEL PARK,42.29,-71.06,C11,Dorchester
15829,SUMMIT CIR,42.25,-71.11,E18,Hyde Park
15830,COTTING ST,,,A1,Downtown?
15831,COLUMBUS AVE,42.35,-71.08,D4,South End
15832,ANTWERP ST,42.36,-71.14,D14,Brighton
15833,INDIA ST,42.36,-71.05,A1,Downtown?
15834,HOMESTEAD ST,,,B2,Roxbury
15835,DORCHESTER AVE,42.35,-71.05,A1,Downtown?
15836,SOUTH ST,42.3,-71.11,E13,Jamaica Plain
15837,LEO M BIRMINGHAM PKWY,42.36,-71.15,D14,Brighton
15838,TERRACE ST,42.33,-71.1,E13,Jamaica Plain
15839,ROSECLAIR ST,42.32,-71.06,C6,South Boston
15840,BOSTON ST,42.32,-71.06,C6,South Boston
15841,CEDAR PL,42.31,-71.07,B2,Roxbury
15842,HARRISON AVE,42.33,-71.08,B2,Roxbury
15843,PEARL ST,42.36,-71.06,A1,Downtown?
15844,BLUE HILL AVE,42.28,-71.09,B3,Mattapan
15845,DRISCOLL DR,42.28,-71.07,B3,Mattapan
15846,SWAN AVE,42.39,-71,A7,East Boston
15847,FURBUSH RD,42.29,-71.17,E5,West Roxbury
15848,AMORY ST,42.31,-71.11,E13,Jamaica Plain
15849,RIVER ST,42.24,-71.14,E18,Hyde Park
15850,PARK ST,42.37,-71.06,A15,Charlestown
15851,ELLSWORTH ST,42.31,-71.06,C11,Dorchester
15852,BEXLEY RD,42.29,-71.12,E5,West Roxbury
15853,WALLEY ST,42.39,-71,A7,East Boston
15854,DORCHESTER ST,42.33,-71.05,C6,South Boston
15855,MESSINGER ST,42.27,-71.1,B3,Mattapan
15856,IFFLEY RD,42.31,-71.1,E13,Jamaica Plain
15857,FARNHAM ST,42.33,-71.07,C6,South Boston
15858,HEBRON ST,42.27,-71.11,B3,Mattapan
15859,DUDLEY ST,,,B3,Mattapan
15860,E SIXTH ST,42.33,-71.03,C6,South Boston
15861,MONTEBELLO RD,42.31,-71.1,E13,Jamaica Plain
15862,K ST,42.33,-71.04,C6,South Boston
15863,BOWDOIN ST,42.31,-71.06,C11,Dorchester
15864,WALNUT ST,42.29,-71.04,C11,Dorchester
15865,WATER ST,42.37,-71.06,A15,Charlestown
15866,COMMERCIAL ST,42.37,-71.05,A1,Downtown?
15867,HORADAN WAY,42.33,-71.1,B2,Roxbury
15868,SCHOOL ST,42.38,-71.06,A15,Charlestown
15869,THIRTEENTH ST,42.38,-71.05,A15,Charlestown
15870,COMMERCIAL ST,42.37,-71.06,A1,Downtown?
15871,,42.32,-71.06,,
15872,BIGELOW ST,42.35,-71.17,D14,Brighton
15873,NORMANDY ST,42.31,-71.08,B2,Roxbury
15874,E EIGHTH ST,42.33,-71.04,C6,South Boston
15875,DENNIS ST,42.32,-71.08,B2,Roxbury
15876,LESLIE PARK,,,B2,Roxbury
15877,HUNTINGTON AVE,42.34,-71.1,B2,Roxbury
15878,BUTLER ST,42.27,-71.06,C11,Dorchester
15879,,42.33,-71.09,B2,Roxbury
15880,O'MEARA CT,42.38,-71.06,A15,Charlestown
15881,COLUMBIA RD,42.3,-71.08,B3,Mattapan
15882,WILLIAMS AVE,42.25,-71.12,E18,Hyde Park
15883,KILSYTH RD,42.34,-71.15,D14,Brighton
15884,JUDSON ST,,,B2,Roxbury
15885,SOUTH ST,42.29,-71.13,E5,West Roxbury
15886,LIVINGSTONE ST,42.28,-71.09,B3,Mattapan
15887,LINCOLN ST,42.36,-71.14,D14,Brighton
15888,,42.33,-71.09,B2,Roxbury
15889,DUNLAP ST,42.29,-71.07,C11,Dorchester
15890,N CRESCENT CIRCUIT,,,D14,Brighton
15891,WEST ST,42.36,-71.06,B3,Mattapan
15892,OSCAR ST,42.33,-71.1,B2,Roxbury
15893,PINECLIFF RD,42.27,-71.15,E5,West Roxbury
15894,MILTON ST,42.28,-71.06,C11,Dorchester
15895,BELVIDERE ST,42.35,-71.09,D4,South End
15896,HARLOW ST,42.32,-71.07,B2,Roxbury
15897,ARLINGTON AVE,42.39,-71.08,A15,Charlestown
15898,HARLEY ST,42.29,-71.07,C11,Dorchester
15899,BREWSTER ST,42.33,-71.04,C6,South Boston
15900,CANAAN ST,42.27,-71.1,B3,Mattapan
15901,HEWES ST,42.32,-71.09,B2,Roxbury
15902,HOWARD AVE,42.32,-71.07,B2,Roxbury
15903,HANCOCK ST,42.36,-71.06,A1,Downtown?
15904,BIRCH ST,42.28,-71.13,E5,West Roxbury
15905,MAIN ST,42.38,-71.07,A15,Charlestown
15906,COMMERCIAL ST,42.37,-71.06,A1,Downtown?
15907,BAKER ST,42.28,-71.17,E5,West Roxbury
15908,EMMONSDALE RD,42.28,-71.15,E5,West Roxbury
15909,HUNTINGTON AVE,42.34,-71.09,D4,South End
15910,ADANAC TER,42.29,-71.06,C11,Dorchester
15911,RUGDALE RD,42.28,-71.07,C11,Dorchester
15912,BLUE HILL AVE,42.29,-71.09,B3,Mattapan
15913,BAKERSFIELD ST,42.32,-71.06,C11,Dorchester
15914,,42.27,-71.1,,
15915,PORTER ST,42.37,-71.04,A7,East Boston
15916,CLAREMONT PARK,42.34,-71.08,D4,South End
15917,HUNTER ST,42.38,-71.06,A15,Charlestown
15918,FARADAY ST,,,E18,Hyde Park
15919,CENTRE ST,42.28,-71.16,E5,West Roxbury
15920,MAPES ST,42.3,-71.06,C11,Dorchester
15921,BUTTONWOOD ST,,,C6,South Boston
15922,DENNIS ST,42.32,-71.08,B2,Roxbury
15923,MALCOLM X BLVD,42.33,-71.09,B2,Roxbury
15924,GRANADA AVE,,,E5,West Roxbury
15925,PARSONS ST,42.36,-71.16,D14,Brighton
15926,PUTNAM PL,42.33,-71.09,B2,Roxbury
15927,HILLCREST ST,42.28,-71.16,E5,West Roxbury
15928,BLUE HILL AVE,42.31,-71.08,B2,Roxbury
15929,E FOURTH ST,42.33,-71.03,C6,South Boston
15930,BYRON ST,42.38,-71.01,A7,East Boston
15931,CONLEY ST,,,C11,Dorchester
15932,DAVISON ST,42.26,-71.12,E18,Hyde Park
15933,CHARLES RIVER SQ,42.36,-71.07,A1,Downtown?
15934,MORTON ST,42.28,-71.08,B3,Mattapan
15935,E FOURTH ST,42.33,-71.03,C6,South Boston
15936,GORE ST,42.33,-71.1,B2,Roxbury
15937,SPARHAWK ST,,,D14,Brighton
15938,BOWDOIN ST,42.3,-71.07,C11,Dorchester
15939,DURNELL AVE,42.28,-71.14,E5,West Roxbury
15940,ESTEY ST,42.33,-71.11,B2,Roxbury
15941,E FIFTH ST,42.33,-71.03,C6,South Boston
15942,E EIGHTH ST,42.33,-71.03,C6,South Boston
15943,BARTLETT ST,42.38,-71.06,A15,Charlestown
15944,MILTON ST,42.24,-71.14,E18,Hyde Park
15945,E MAIN ST,42.29,-71.09,B3,Mattapan
15946,WASHINGTON ST,42.27,-71.15,E5,West Roxbury
15947,ROCKVIEW ST,42.31,-71.11,E13,Jamaica Plain
15948,ADAMS ST,42.28,-71.06,C11,Dorchester
15949,HEMENWAY ST,42.35,-71.09,D4,South End
15950,ALBANY ST,42.34,-71.06,C6,South Boston
15951,CHENEY ST,42.31,-71.08,B2,Roxbury
15952,CENTRE PL,42.33,-71.09,B2,Roxbury
15953,RIDGECREST,,,,
15954,MEEHAN ST,42.31,-71.11,E13,Jamaica Plain
15955,CITY SQ,42.37,-71.06,A15,Charlestown
15956,MARIE ST,42.31,-71.06,C11,Dorchester
15957,TUDOR ST,42.34,-71.05,C6,South Boston
15958,CARRUTH ST,42.28,-71.06,C11,Dorchester
15959,BRIMMER ST,42.36,-71.07,A1,Downtown?
15960,SPARHAWK ST,42.35,-71.15,D14,Brighton
15961,HARVARD AVE,42.26,-71.12,E18,Hyde Park
15962,CARROLL ST,42.29,-71.17,E5,West Roxbury
15963,DALE ST,42.32,-71.09,B2,Roxbury
15964,KITTREDGE ST,42.28,-71.13,E5,West Roxbury
15965,DIX ST,,,C11,Dorchester
15966,GUILD ST,42.33,-71.09,B2,Roxbury
15967,CENTRE ST,42.32,-71.11,E13,Jamaica Plain
15968,ETNA ST,42.36,-71.15,D14,Brighton
15969,E FIRST ST,42.34,-71.03,C6,South Boston
15970,GEM AVE,42.35,-71.16,D14,Brighton
15971,CHARLAME ST,42.32,-71.08,B2,Roxbury
15972,STUART ST,42.35,-71.06,A1,Downtown?
15973,CUSHING AVE,42.31,-71.06,C11,Dorchester
15974,ADELAIDE ST,42.32,-71.11,E13,Jamaica Plain
15975,TEMPLE ST,42.28,-71.17,E5,West Roxbury
15976,BARTLETT ST,42.33,-71.09,B2,Roxbury
15977,ALBANY ST,42.33,-71.07,A1,Downtown?
15978,OSCAR ST,42.33,-71.1,B2,Roxbury
15979,COLUMBIA RD,42.33,-71.03,C6,South Boston
15980,CEDAR ST,42.27,-71.08,B3,Mattapan
15981,NORFOLK ST,42.28,-71.09,B3,Mattapan
15982,PRINCETON ST,42.38,-71.03,A7,East Boston
15983,,42.31,-71.09,,
15984,DARTMOUTH ST,42.35,-71.08,D4,South End
15985,,42.34,-71.08,,
15986,ENDICOTT ST,42.37,-71.06,A1,Downtown?
15987,GEORGE R. VISCONTI RD,42.37,-71.04,A7,East Boston
15988,DUDLEY ST,42.33,-71.09,B2,Roxbury
15989,BROOKSIDE AVE,42.31,-71.1,E13,Jamaica Plain
15990,PARK ST,42.3,-71.06,C11,Dorchester
15991,BENNINGTON ST,42.37,-71.04,A7,East Boston
15992,FAIRFIELD ST,42.35,-71.08,D4,South End
15993,STOCKTON ST,42.28,-71.07,C11,Dorchester
15994,MOUNT VERNON ST,42.32,-71.06,C11,Dorchester
15995,ARBORWAY,42.31,-71.12,E13,Jamaica Plain
15996,NEWHALL ST,42.29,-71.05,C11,Dorchester
15997,RIDGECREST DR,42.26,-71.15,E5,West Roxbury
15998,WALDREN RD,,,E13,Jamaica Plain
15999,CALL ST,42.31,-71.11,E13,Jamaica Plain
16000,CITY POINT CT,42.34,-71.03,C6,South Boston
16001,GREENVIEW AVE,42.31,-71.11,E13,Jamaica Plain
16002,FLEET,-1,-1,,
16003,MEDFORD ST,42.37,-71.06,A1,Downtown?
16004,VICTORIA HEIGHTS RD,42.27,-71.11,E18,Hyde Park
16005,MITCHELL ST,42.33,-71.05,C6,South Boston
16006,CHESTNUT ST,42.32,-71.12,E13,Jamaica Plain
16007,DARTMOUTH ST,42.35,-71.08,D4,South End
16008,FAULKNER ST,42.3,-71.06,C11,Dorchester
16009,CEDARCREST RD,42.26,-71.15,E5,West Roxbury
16010,WOOD ST,42.38,-71.06,A15,Charlestown
